Comune,Cratere Centro Italia 2016,Variaz,Variaz_init,Variaz_end
Montereale,1,12.578768905027166,-3.29037711148999,17.562000835861504
Monterosi,0,58.915298860005564,37.495072902649596,65.64168185788603
Monterubbiano,0,-5.121648013077492,3.375570585292939,-7.78994604238582
Montesilvano,0,-4.466790863368073,-0.659930881320715,-5.662221682330131
Montone,0,-19.28691430511585,-9.222417037720504,-22.44736944860481
Montopoli di Sabina,0,-5.1615543405676085,-2.2044959067696444,-6.090130332830033
Montorio Romano,0,-40.31004927173932,-25.99516593312115,-44.80521137213985
Montorio al Vomano,1,-9.495797008970493,-5.039139862036632,-10.895277244155547
Montottone,0,39.626726376798395,12.491934298883551,48.14759839968323
Moresco,0,-2.186214390943911,5.381766387075843,-4.562713001878322
Morlupo,0,25.413781559031495,15.385420142085179,28.56288931661719
Morro Reatino,0,12.92589366864707,12.55835838864269,13.041307159777608
Morro d'Alba,0,11.518477498518081,5.302239582324187,13.47050158610282
Morro d'Oro,0,6.572307417303127,-3.3549507323128855,9.68966670968799
Morrovalle,0,-1.1916290506923852,4.387850036164664,-2.943698022400707
Mosciano Sant'Angelo,0,14.49432092990382,6.4977295567584745,17.005411912809677
Moscufo,0,-0.3727884690685052,-3.811507958950199,0.7070388099372491
Muccia,1,-27.78124163517934,-12.675152905644039,-32.52485818698913
Narni,0,-1.3631970124372252,2.6519491395543264,-2.6240338899065887
Navelli,0,9.176107685072637,2.665644729563793,11.220524369539312
Nazzano,0,17.628780526155726,10.117541005937046,19.987461237665926
Nepi,0,29.21250169388524,5.8401586428508985,36.5518888335021
Nereto,0,16.117952242481945,4.838581616373672,19.65990212467687
Nerola,0,-36.98369932415883,-24.99878690152992,-40.74720356128274
Nespolo,0,0.47926221521901075,1.4967977962739214,0.15973551901273353
Nocciano,0,9.962018361541494,6.361940657390253,11.092515374432978
Nocera Umbra,0,-13.604599658916483,-2.782878389913037,-17.002838412164973
None,0,27.920869696455025,0.11108952194968807,36.6537015962206
Norcia,1,-30.12535574452253,-20.527143860765108,-33.13938787254434
Notaresco,0,0.22295361806565062,-11.550999639218281,3.9202124222117587
Numana,0,-15.489955090377485,-23.235648956969996,-13.05765098514732
Ocre,0,6.644532164994538,-3.109305076160334,9.707433794212259
Ofena,0,-8.819598328425137,-8.527261968161701,-8.9113978419902
Offagna,0,10.606675745010744,0.15644589856540733,13.8882586985712
Offida,1,-3.2523315472977767,-3.2850577583101828,-3.2420548569502
Onano,0,-8.076850685477572,1.5343781328390929,-11.094970393503454
Orciano di Pesaro,0,-2.4476513842279557,3.6383106902304547,-4.358766229836018
Oriolo Romano,0,12.171361064777726,13.428324524131414,11.77664918551065
Orsogna,0,11.99236579242016,14.342966382338176,11.254229795427891
Orte,0,5.988226339511656,5.615760778937327,6.105188038185163
Ortezzano,1,-9.71089105040016,-8.629763266731496,-10.050386980885818
Ortona,0,4.318515795063591,-1.0678026295572822,6.009928422767362
Orvieto,0,-1.5104533915824967,-2.731001891327396,-1.127176544124545
Orvinio,0,-48.419576545996094,-15.609263883069174,-58.72267650817295
Osimo,0,1.07738476616789,1.5359164556185756,0.9333965670680842
Ostra,0,-3.9597873341043393,3.8622342053726277,-6.416059868154045
Ostra Vetere,0,-2.1698634735158517,4.782680400751508,-4.353102483271945
Otricoli,0,54.105525525978834,12.7468823355458,67.09297369414328
Ovindoli,0,-11.598044186930094,-2.5325605327064014,-14.444788905717342
Paciano,0,-12.290729734818111,-7.710662459195593,-13.728963239601274
Paganico Sabino,0,-0.06628441086222207,-4.847454716047791,1.4350995014641974
Palmiano,1,-25.921173612672487,-12.107350404385251,-30.258992725735588
Panicale,0,9.788805459889991,3.5630935190999717,11.743804582289558
Parrano,0,22.246004151044545,18.55916016734782,23.40374752579436
Passignano sul Trasimeno,0,4.035311883268914,2.0092097555020776,4.671548817991816
Pedaso,0,-1.081242087182631,-4.004367396122107,-0.1633217805589506
Peglio,0,-10.364134202099882,-0.5216029673632342,-13.45488753426556
Penna San Giovanni,1,-18.096219504857146,-4.837613145679616,-22.259689328541942
Penna Sant'Andrea,0,5.789130010315106,7.409980815682654,5.280150164769597
Penna in Teverina,0,0.1902568560417059,-0.6843816889762455,0.46491100069041036
Pennabilli,0,-14.739978766948711,-1.424547793108894,-18.921292665793402
Pennapiedimonte,0,-17.942385429865475,-2.516915216380645,-22.786294209579516
Penne,0,-6.756072271687659,-1.9712469338744258,-8.2586039379814
Pergola,0,-9.550326688765203,0.030887811301371193,-12.559021295469911
Perugia,0,-0.22681552580884903,3.6853573318041026,-1.4553167118656765
Pescara,0,-5.280549526317311,-1.0252112691281032,-6.616811569508236
Pescorocchiano,0,-39.13745545054577,-26.313351072751505,-43.164482888144526
Pescosansonesco,0,-5.006643528920364,4.4171890905622595,-7.9659170507195425
Petrella Salto,0,-19.88706864684765,-10.960656039334934,-22.69014225189615
Petriano,0,9.721138666120495,-2.0826655826084597,13.427771283676687
Petriolo,1,-4.563285999428273,1.4294973684819616,-6.445140851759983
Petritoli,0,13.549380981255277,27.537784765361646,9.1567400460841
Piagge,0,-13.707115787079147,4.353440884446037,-19.378494864473286
Piandimeleto,0,4.204943531722894,6.451052269894758,3.499620083786026
Pianella,0,2.475322257289142,5.924023330710826,1.3923605597226754
Piansano,0,3.8988226078317276,6.402983351896475,3.112465625119665
Picciano,0,-2.2640806228129744,1.0039898977727801,-3.290320683459638
Piegaro,0,-6.265297958634272,4.402616282546282,-9.615238202849165
Pietracamela,0,-22.28210020636478,-14.101106557771528,-24.851097223166526
Pietralunga,0,1.273427370834135,0.3532093905030319,1.562394377511176
Pietranico,0,-4.546280040723804,-5.549695321090447,-4.231187403740943
Pieve Santo Stefano,0,-3.65003967392133,-1.6978067488705468,-4.26308018904505
Pieve Torina,1,-34.89577993816555,-12.262388853371558,-42.003121255676405
Pievebovigliana,1,-32.57835245000402,-2.8931648877039176,-41.900100096619184
Pineto,0,-5.975611853061121,-4.8580329639882205,-6.3265541658647075
Piobbico,0,-5.84019624140346,-4.788129029176061,-6.170566566302989
Pioraco,1,-7.186064986665174,-2.698587418237287,-8.595223455849185
Pizzoli,0,-5.200777141633443,-0.18465637594750522,-6.775940237522164
Poggio Bustone,1,-7.413457226793348,12.92409840266864,-13.79985990418815
Poggio Catino,0,0.6668577093681223,1.426829235146176,0.4282113216015532
Poggio Mirteto,0,6.359632546490072,-1.4972652103411879,8.826856916244484
Poggio Moiano,0,-18.128639683284568,-11.697726185487534,-20.148076233512338
Poggio Nativo,0,16.698072577416426,3.9118284375513874,20.713211136662114
Poggio Picenze,0,-1.4110021342386967,-0.9731932845153182,-1.5484829436831793
Poggio San Lorenzo,0,-9.386171003692287,-6.986674321256264,-10.139661359972346
Poggio San Marcello,0,47.501370470585115,3.0685320912834224,61.45417793475971
Poggio San Vicino,1,-18.80592650860727,8.86613685871826,-27.495512553161884
Poggiodomo,1,-28.883925404216754,-18.568393469964988,-32.12321049648324
Poggiofiorito,0,-7.282369961184496,1.4263769888934992,-10.017092159468834
Polino,1,-4.772594610450262,16.002083199277738,-11.296262469229847
Pollenza,1,30.609720699955968,2.5525779081388156,39.42022945087656
Polverigi,0,15.996025305833534,14.677707657065604,16.41000363809448
Ponzano Romano,0,17.746682211902563,10.312092052385434,20.081293478130206
Ponzano di Fermo,0,0.9861336215989758,6.657798095972307,-0.794883421174382
Popoli,0,8.524739464450235,-1.7145460495393179,11.74008164285947
Porano,0,-0.0863634150539754,-2.210628817507823,0.5806987678799245
Porto Recanati,0,-15.600472917608721,-10.661128602478723,-17.151526659437167
Porto San Giorgio,0,-7.944167453252812,-2.7727860113951333,-9.568085533076804
Porto Sant'Elpidio,0,-3.2827907485736043,2.6772478657432113,-5.154363087813298
Posta,1,-34.598084705928926,-0.937329290041156,-45.16824084601786
Potenza Picena,0,-2.311764132555216,4.844560821113212,-4.5589945115201065
Pozzaglia Sabina,0,-22.3680705754956,-13.374824748607072,-25.192131159458388
Prata d'Ansidonia,0,3.447292500033352,-3.1059404754842124,5.5051398334566795
Preci,1,-39.69305334304388,-23.22630846497858,-44.86394337001009
Pretoro,0,-12.513849056075768,-2.7949576088715946,-15.565777001134132
Proceno,0,14.382446671337746,51.53538279667534,2.7156753509826137
Radicofani,0,1.4415675554330525,-6.214499275060831,3.845726963545426
Rapagnano,0,18.630353570541995,14.471537438110316,19.93630571970186
Rapino,0,-9.480045750582857,-2.7266418208075445,-11.600750801103578
Recanati,0,-3.1136676733702235,-2.7019257293590138,-3.2429629486499754
Rieti,1,9.860676594681639,6.02924581063287,11.06382314106671
Rignano Flaminio,0,21.00605024781606,5.09902101150502,26.001178273772535
Ripa Teatina,0,5.451487954251097,3.713288873419334,5.99731752521429
Ripatransone,0,-2.0619189360826256,2.1067455373796404,-3.370963662967747
Ripe San Ginesio,1,4.259215663743533,3.738028430498077,4.422878967361021
Rivodutri,1,-9.2227293887761,11.885102296853063,-15.851014284322709
Rocca Santa Maria,1,-19.050164867064208,-10.446897037155727,-21.75176449409501
Rocca Sinibalda,0,-7.8820255776125165,-2.4970419439757316,-9.573019054024474
Rocca di Cambio,0,8.93117488342596,-4.276420012465767,13.078626078734642
Rocca di Mezzo,0,5.530007816446682,-8.1366761759823,9.821622247923287
Roccacasale,0,-21.619864886049925,-16.552684344976317,-23.21106178128928
Roccafluvione,1,-16.413311702468683,-5.153028346526218,-19.949267796840186
Roccamontepiano,0,-8.54892833623359,-1.6727443692546702,-10.708188794917122
Roccamorice,0,-17.722055367349494,-3.58207035639002,-22.16229586515524
Roccantica,0,-4.643587083733645,0.20216598299684133,-6.165251285823426
Ronciglione,0,-10.792284289241252,10.255115481971396,-17.40159234474562
Rosciano,0,11.952300904037589,5.970019726869271,13.830857856646494
Roseto degli Abruzzi,0,4.10593700538841,-4.7987192218852,6.902178668214273
Rosora,0,-9.51302871051732,12.450194148791944,-16.409923687891837
Rotella,1,15.789834650241797,5.697369102582545,18.9590723978556
Salisano,0,-24.480798776792582,-2.727635374696169,-31.3117308476902
Salle,0,-14.825824006107066,-2.880005368910893,-18.577052006080876
Saltara,0,-10.02689004657359,-2.125048847770798,-12.508227563619034
San Benedetto del Tronto,0,-5.982630071496882,-4.947568566320873,-6.307660261376151
San Benedetto in Perillis,0,-18.8118992910503,-5.386266730010191,-23.027818711048628
San Casciano dei Bagni,0,-4.542008480948141,0.08934739570556988,-5.99634764094935
San Costanzo,0,-8.195604048479419,1.75430462249849,-11.32007606143432
San Demetrio ne' Vestini,0,-12.019169829694578,-3.378543276933763,-14.73250084922874
San Gemini,0,6.253999943440312,6.1883320427764215,6.274620988774364
San Ginesio,1,-2.2417338213393303,-0.3024676394855556,-2.8507025175591836
San Giorgio di Pesaro,0,-11.036791089319289,4.906612313094459,-16.04334133710123
San Giovanni Teatino,0,3.4478252318209135,2.3775275231825663,3.7839203003037567
San Giustino,0,17.94818492172129,5.18276154654407,21.956785340898882
San Lorenzo Nuovo,0,-24.19844622730207,-20.141585118063233,-25.4723824427404
San Lorenzo in Campo,0,0.6246621561515379,0.7968583286465729,0.5705890847807472
San Marcello,0,-9.272519531735886,-10.736578184350396,-8.812775584662148
San Martino sulla Marrucina,0,8.723940569651763,-2.631820841565905,12.289878699177882
San Paolo di Jesi,0,-11.931318852785452,9.91566725938658,-18.791713147056583
San Pio delle Camere,0,47.90239647040519,14.199814962614935,58.48568684698634
San Severino Marche,1,-4.806384324604099,1.7274190927846065,-6.858130384879607
San Valentino in Abruzzo Citeriore,0,0.40527829856501635,5.193726589977756,-1.098391048234152
San Venanzo,0,-6.36745611252671,5.0834475818651015,-9.963270837995221
San Vito Chietino,0,-10.336296875184876,0.8670599233169624,-13.854376882307868
Sansepolcro,0,-1.9970602462989862,-0.7709961868629492,-2.382069090749135
Sant'Anatolia di Narco,1,-14.407833032103332,-7.894413970162274,-16.45317799361457
Sant'Angelo in Pontano,1,-23.10810860108834,-16.68701112406484,-25.124462722803365
Sant'Angelo in Vado,0,-6.196547765616229,-1.8157075842892962,-7.572219944367902
Sant'Egidio alla Vibrata,0,23.975089297222397,2.3050667223050056,30.77991347143015
Sant'Elpidio a Mare,0,2.632535518396579,1.0866738624376835,3.1179672584920373
Sant'Eusanio Forconese,0,-2.1316774421194062,-5.026777293299816,-1.2225576945072745
Sant'Eusanio del Sangro,0,-7.307020235978272,7.945899231132531,-12.096744600971718
Sant'Ippolito,0,-8.336134205190788,3.4399720723301193,-12.034069101117865
Sant'Omero,0,6.404930551031794,5.382061580537339,6.726132039096902
Sant'Oreste,0,-4.847884859374112,6.303227970473794,-8.349559206575705
Santa Maria Nuova,0,-1.3813519988666034,-1.4500643474901316,-1.3597749354665323
Santa Vittoria in Matenano,1,-9.943494183449056,-8.86912979772498,-10.280866270561937
Sante Marie,0,121.30871366819645,8.180519434691666,156.8332484601296
Santo Stefano di Sessanio,0,-3.2344098220225237,-9.022086544867822,-1.416962593254821
Sarnano,1,-5.394147882972368,-7.654895083220074,-4.684227662684962
Sarteano,0,4.175311698216704,2.3962654063775632,4.7339681173269765
Sassocorvaro,0,-21.839422417565064,-9.231723365579313,-25.7984942179514
Sassoferrato,0,-5.254754273074845,-0.14877412099158346,-6.858135028761659
Scafa,0,11.52555854830897,2.7116722688433974,14.293296616687728
Scandriglia,0,-9.886824373469116,-6.285069617875812,-11.01784801433963
Scheggia e Pascelupo,0,-1.0077823199856188,2.798534747303609,-2.2030426527630294
Scheggino,1,-13.587696950458414,1.8682149845824125,-18.4411650447524
Scoppito,0,-1.1996060065124299,-2.5638403586369476,-0.7712089032548224
Secinaro,0,-7.907516937700067,-9.445499381039493,-7.42455942929134
Sefro,1,-7.656012129336623,-0.8689272522125117,-9.787293676671622
Selci,0,3.1302859096623927,0.8975269882848448,3.8314172458592526
Sellano,1,97.94060864560761,-0.7395873470492986,128.92818057290427
Senigallia,0,-3.8398396178842193,-1.544807707849349,-4.560525928569485
Serra San Quirico,0,-7.523481863171853,1.422564113572208,-10.332720742165234
Serra Sant'Abbondio,0,-12.999407799626054,-7.262426214519416,-14.800935732619811
Serra de' Conti,0,-1.4003114993019068,1.8435848712033032,-2.418960389229188
Serramonacesca,0,-5.119120470109717,2.868967502867544,-7.627541213848679
Serrapetrona,1,-8.093521724750023,5.312039065215277,-12.30313820378198
Serravalle di Chienti,1,-9.381656901176642,-3.2221156506853394,-11.315877092155517
Serrungarina,0,-3.216366225669556,4.567702975139459,-5.660720959876547
Servigliano,1,-17.060111447340606,-7.863375804851485,-19.94807193780372
Sestino,0,-13.20516713363993,1.5491407192140056,-17.838317394729906
Sigillo,0,-34.52778007450825,-38.89260935277748,-33.157135642257515
Silvi,0,-11.632691022250828,-11.225503421405692,-11.760556141915067
Sinalunga,0,-9.249816581589199,-5.099316965694026,-10.553157176812013
Sirolo,0,-8.009155026874764,-7.77104820386582,-8.083925371928784
Smerillo,1,-36.91996282721401,-0.7100736610023126,-48.29059838108867
Soriano nel Cimino,0,14.320097114009641,16.619904912253727,13.597911078096681
Spello,0,2.369677388581657,6.786706972839451,0.9826410073672357
Spinetoli,0,9.559332702976048,23.687775877318256,5.122716574667689
Spoleto,1,-14.440223518227272,-2.165318907044684,-18.29479115171707
Spoltore,0,3.829166940900776,0.5483946299668914,4.859395619912645
Staffolo,0,-3.3797540062847076,4.643467299306243,-5.899207325105821
Stimigliano,0,-4.992303554775697,-7.5930408269971865,-4.175619594267925
Stroncone,0,3.9144174422523403,4.3691800491721695,3.771612811089864
Subbiano,0,1.6757630903703413,4.775521483175106,0.7023764327128433
Sutri,0,-3.5745050377556833,0.6453047194743899,-4.899610415347412
Tarano,0,-6.709847442837648,1.5408782860017238,-9.300741739336939
Tarquinia,0,25.30690260131085,4.555337860054102,31.823312490398376
Teramo,1,0.3712503774037292,5.392151400385678,-1.2054138156940235
Terni,0,-2.361395810579082,2.48494547930743,-3.883244726604354
Tione degli Abruzzi,0,-17.02545860307909,2.7525126554250585,-23.236140501142096
Tocco da Casauria,0,-2.497382130661974,3.720394039165831,-4.44988926091441
Todi,0,-3.6391662511491307,-4.505797005475944,-3.3670267142950787
Toffia,0,49.67117304159381,34.689730335288665,54.375648227991334
Tolentino,1,-4.0259648024892165,1.4025814688449747,-5.73063782579922
Tolfa,0,1.4558884737623108,15.275923969805316,-2.8838814229583454
Tollo,0,-1.57939569876117,-1.5250658995722743,-1.5964563515418604
Torano Nuovo,0,-11.63709967791017,-2.8185680756186775,-14.406296471352725
Torgiano,0,-5.745460657386488,-2.347325688437638,-6.81254357822705
Tornimparte,0,-10.272968849605322,1.3296419456291293,-13.916422664679938
Torre San Patrizio,0,-3.085303150445581,5.842648688906415,-5.888860105337993
Torre de' Passeri,0,8.076866569964864,6.110304400659143,8.694406756806377
Torrevecchia Teatina,0,-1.1365254367949862,-1.5856559776862966,-0.9954893879645738
Torri in Sabina,0,19.417899502064856,2.351876984121583,24.77697479541938
Torricella Sicura,1,1.7271711882489487,7.607456090957928,-0.11935687690862201
Torricella in Sabina,0,1.3274484617376598,-2.9663988323863224,2.675803119255733
Torrita Tiberina,0,4.90560461643973,0.9066245471740524,6.161365017862294
Torrita di Siena,0,-10.286006974839745,7.55455786356084,-15.888304179383969
Tortoreto,0,-17.507202290583177,-16.030027543542527,-17.971064955859216
Tossicia,1,-14.929422619873693,0.7228242787510667,-19.844543852821324
Trecastelli,0,-1.90440733095171,-4.724711534814025,-1.0187749252302665
Treia,1,-18.012732314939395,-11.174517055088272,-20.160069833753596
Trevi,0,-11.3274385940467,2.209649637851256,-15.578357342762144
Trevignano Romano,0,28.399924845042516,-4.148131871952727,38.62067115047827
Tuoro sul Trasimeno,0,-12.704653851491168,-6.731464393945333,-14.58035582075801
Turrivalignani,0,51.48661604689089,22.949728168448726,60.4477744314996
Tuscania,0,14.577188918184081,2.5379496886001065,18.357752868466708
Umbertide,0,-1.773568592545292,-2.7608516121125786,-1.4635418108421334
Urbania,0,-12.311280576504254,-3.368185358307354,-15.119592857796885
Urbino,0,-2.667605201517182,2.31231003319778,-4.231399030413242
Urbisaglia,1,3.834073073685728,3.682651946100962,3.881622361920757
Ussita,1,-63.77395079302769,-31.169307159478183,-74.01246653162282
Vacone,0,-7.332751343162047,-0.029755851952368028,-9.626039229268626
Vacri,0,-10.769148122026193,1.2713546222972083,-14.550108841422189
Valentano,0,5.954493775555227,5.101802978340279,6.222255884706361
Valfabbrica,0,-6.0706965470715035,-2.131329000642673,-7.307737413935067
Valle Castellana,1,-13.247536475750588,-7.710898183139229,-14.986152573964324
Vallerano,0,-1.4933225440598545,0.8357605961060885,-2.224701627821675
Vallo di Nera,1,-15.279044701884164,-11.654110900493583,-16.417347030657808
Valtopina,0,-9.963761774230566,-3.970572798706916,-11.845743995534008
Varco Sabino,0,-22.25738255341354,-6.456792307902115,-27.219086589377973
Vasanello,0,9.005739544191377,-5.696192170943195,13.62244264160761
Vejano,0,-7.744410261832193,-9.230122396720645,-7.2778666845723645
Venarotta,1,-12.36680021784525,-3.825054633262338,-15.049080618936358
Verghereto,0,-1.5193115162668818,-8.811020897462042,0.7704323036535992
Vetralla,0,9.215974852781272,0.47063949264264,11.962186549815119
Vicoli,0,30.165198900460133,-2.780081359166114,40.510681410305175
Vignanello,0,-8.799519816280348,-3.0827663624572286,-10.594695708048446
Villa Celiera,0,16.011089802046925,16.55220602622805,15.841168393306601
Villa San Giovanni in Tuscia,0,12.305520559193791,-5.5431347883105175,17.910358346782655
Villa Sant'Angelo,0,-15.157540691148123,-4.822679847492059,-18.402895450832876
Villa Santa Lucia degli Abruzzi,0,-10.220925122874778,-5.554247187249983,-11.686356121841019
Villamagna,0,-4.3372740518820745,1.206108096089319,-6.078007856702838
Visso,1,-39.942472654290924,-18.53404370243362,-46.66515115449858
Viterbo,0,7.167185297423504,2.410810736299836,8.66078284598282
Vitorchiano,0,15.860779038392202,12.3358945791972,16.967663855715056
