Comune,CRATER,PHONE_BEFORE,PHONE_AFTER,PCGH,MPE,MPE_INIT,MPE_END,DISTANCE FROM EPICENTER,AGRICOLTURE,OTHER SERV,PUBLIC ADMIN,REAL ESTATE,ENTERTAINMENT,HOSPITALITY,FINANCE,MANUFACTURING,TECH SERVICES,WHOLE/RETAIL SALES,CONSTRUCTIONS,MINING,WASTE MGMT,UTILITIES,EDUCATION,BUSINESS SUPPORT SERVICES,EXTRA,HEALTHCARE,COMMUNICATION AND INFORMATION SERV.,LOGISTICS,ABRUZZO,LAZIO,MARCHE,UMBRIA,ALT_MIN,ALT_MEAN,ALT_MED
Appignano del Tronto,1.0,2900.9753085229463,2993.201955244123,0.0317916000354151,-9.717244610512012,-0.613910178388735,-12.575875237012276,38.934128105975695,0.0007958615200955,0.0,0.0,0.0188353893089269,0.0,0.0,0.0,0.3003050802493699,0.0120705663881151,0.3629128531635495,0.2634301631516116,0.0,0.0,0.0,0.0,0.0018570102135561,0.0,0.0,0.0397930760047751,0.0,0,0,1,0,91,216.061,206
Arcevia,0.0,8712.014568067874,8398.742054701628,-0.0359586764827601,-10.025877353251628,-1.470766034849575,-12.71235486434961,74.33915566357582,0.0354659717080019,0.0,0.0,0.0006154615480781,0.0,0.0045871118505197,0.0,0.8618673488032158,0.0029811418735034,0.0569013434371604,0.0165501456912883,0.0,0.0,0.0,0.0,0.0119149509073249,0.0,0.0090011251406425,0.0,0.0001153990402646,0,0,1,0,123,312.1139,292
Ari,0.0,1099.4545507134592,1265.317472875226,0.1508592802259401,-5.073366787270029,2.5716272150705928,-7.474049104002653,94.64163998779745,0.0,0.0,0.0,0.0,0.0,0.0018719080090921,0.0,0.7364620938628159,0.0,0.2601952132638053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014707848642866,0.0,1,0,0,0,93,231.3161,243
Arielli,0.0,1340.1343038951022,1600.816783453888,0.1945196677684554,-6.011913857181624,3.741478230229256,-9.07467569914495,99.4403147662014,0.0,0.0,0.0,0.0050403675453856,0.0,0.0,0.0,0.7722467549846113,0.0154779428163611,0.1495606405281234,0.0232392167358044,0.0,0.0,0.0,0.0,0.007984299032071,0.0,0.0,0.026450778357643,0.0,1,0,0,0,192,302.8358,302
Arlena di Castro,0.0,46.50710566910914,49.09038200723327,0.0555458418871245,4.881127785186,5.592227579178368,4.657828106945961,113.09189850508191,0.3055615667604414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162302531919497,0.0181778835749837,0.0,0.0,0.0,0.0,0.0006492101276779,0.0,0.1317896559186323,0.0,0.5275914304263146,0,1,0,0,145,242.3537,233
Arquata del Tronto,1.0,1954.7356922483607,886.9285714285714,-0.546266753635416,-46.61887173361411,3.0677253076339217,-62.22146538627419,8.119069048270967,0.0,0.0,0.0,0.0021123506502079,0.0,0.0,0.0,0.7762888639514159,0.0,0.1707703478777477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0508284375206284,0,0,1,0,498,1196.097,1175
Arrone,1.0,2807.1710470497496,3393.2359516274864,0.2087742053316177,6.7596080224581065,-1.165645310239236,9.248297421770618,35.99000799343892,0.0029485396383866,0.0,0.0,0.0039499304589707,0.0,0.0516272600834492,0.0,0.7185535465924896,0.0,0.1313490959666203,0.0504589707927677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411126564673157,0.0,0,0,0,1,224,611.0858,600
Arsita,0.0,1117.082703432318,1128.3089172694397,0.0100495816492621,-12.607910484233148,-1.9639436898554368,-15.950330747130485,50.07126087118596,0.0612903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.4290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096774193548387,0.0,0.0,0.0,0.0,1,0,0,0,309,787.7157,617
Ascoli Piceno,1.0,49045.68945237177,56735.39413426763,0.1567865548992502,-1.4010261110831157,3.530013125011118,-2.949471890580368,31.658230920815704,0.0032458590367322,0.0,0.0,0.0104559052704738,0.000582346567436,0.0055519341762753,0.1333552055048802,0.3004403213482467,0.0162262733704872,0.4122866923664682,0.0372671585027347,0.0,0.0280717810135161,0.0042853627686715,0.0005322708062629,0.0083812146825585,0.0,0.0126795280791197,0.0060254954694386,0.0206126510366977,0,0,1,0,22,357.2383,324
Assisi,0.0,44963.84714616275,51809.58143083183,0.1522497454992194,2.761683500797573,2.187809144607477,2.941891623722206,50.82356329076564,0.0022143581198719,0.0,0.0,0.0119100741042618,0.0,0.0358385543349574,0.0005055494368024,0.7097733539336131,0.0057377281743216,0.0902444434700294,0.0554118293409544,0.0,0.0045125445902341,0.0012793495951735,0.002220806454525,0.0119332881090129,0.0,0.0,0.0094532586014335,0.0589648617348083,0,0,0,1,184,469.0281,442
Atri,0.0,9143.62564596992,10833.198451627488,0.1847814938051682,5.014781134279324,-3.090025961809758,7.55985403690724,61.47211053072231,6.105490667757514e-05,0.0,0.0,0.0055498910169915,0.0,0.0011966761708804,0.037994468425455,0.6813300200870643,0.0015446891389426,0.0544792932284003,0.1894839028738544,0.0,0.0129863786503202,0.0,0.0,0.000274747080049,0.0,0.0,0.0,0.0150988784213643,1,0,0,0,13,176.0995,165
Attigliano,0.0,1306.570227535673,1406.41369801085,0.0764164591929299,34.035955786184275,3.83915246328191,43.5183611009498,74.01062983105288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236382322713257,0.0,0.9588900308324768,0.0,0.0,0.0,0.0,0.0,0.0174717368961973,0.0,0.0,0.0,0.0,0,0,0,1,58,97.39443,84
Avigliano Umbro,0.0,3240.6250096413423,3839.109154611211,0.1846817028163669,-0.5459806984349144,-2.498545889585222,0.0671641549458746,59.7848314444689,0.0063514828663627,0.0,0.0,0.0050197203298673,0.0,0.0095272242995441,0.0,0.20422066280797,0.0,0.6412436613225426,0.0393382164626338,0.0,0.0,0.0013317625364954,0.0,0.0214106438559647,0.0,0.0,0.0591609896020078,0.0123956359166111,0,0,0,1,224,426.4962,402
Bagnoregio,0.0,3032.8389703046664,3854.198123869801,0.2708218806231656,0.2617257171926554,8.301911664469905,-2.263054841295827,86.44224071242147,0.009924500730638,0.0,0.0,0.0030443253774963,0.0,0.0750121773015099,0.0,0.455796395518753,0.039089137847053,0.2148684851436921,0.0417681441792498,0.0450560155869459,0.0,0.0,0.0,6.088650754992694e-05,0.0,0.0,0.0,0.1153799318071115,0,1,0,0,124,439.8396,489
Barbara,0.0,1561.7318839182417,1700.8139579566005,0.0890563069567452,-0.4941996447338638,-3.7294147116042855,0.5217231407496699,79.3810148905058,0.0,0.0,0.0,0.0007938548922705,0.0,0.0,0.0,0.9401589945995504,0.0,0.0030971521853371,0.0324809642541677,0.0,0.0,0.0,0.0,0.0036673859811934,0.0,0.0,0.0069322539888413,0.0128693940986392,0,0,1,0,90,157.4482,154
Barbarano Romano,0.0,2548.638015811801,2792.6165235081376,0.0957289760973073,-4.490282959170993,1.685968715672504,-6.429750560446756,104.6495603160808,0.001536393316689,0.0,0.0,0.0191088918763203,0.0,0.0074899174188592,0.4323026694833877,0.0463798732475513,0.0,0.0,0.4931822546571922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,173,381.8645,388
Barete,0.0,1319.5777767065174,1411.658137432188,0.0697801693474183,-12.002060511586691,-3.5399201422423183,-14.659343269450822,27.482680480221426,0.0,0.0,0.0,0.0012763241863433,0.0012763241863433,0.0,0.0,0.0446713465220165,0.0,0.8270580727504786,0.1257179323548181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,702,983.0795,910
Barisciano,0.0,3406.352188584651,3860.8960782097647,0.1334400744433822,-3.078344264795784,1.7396460535396243,-4.5912904039131766,47.57758563343442,0.0015293860607384,0.0,0.0,0.0147840652538052,0.0,0.0,0.0,0.4215279295025854,0.0001456558153084,0.0,0.4232029713786323,0.0,0.0941664845968975,0.013691646638992,0.0,0.0108513582404777,0.0,0.0,0.0201005025125628,0.0,1,0,0,0,571,1197.984,1241
Baschi,0.0,3659.2647898187424,3746.6048259493673,0.0238681924231427,16.468374343858297,-7.14700145538927,23.884078668399525,68.73720869055931,0.0730593607305936,0.0,0.0,0.0,0.0,0.0666036844591402,0.0,0.201936702881436,0.0,0.2802708234923634,0.2538182963312864,0.0,0.0,0.0,0.0,0.0,0.0,0.0710124389859864,0.0,0.0532986931191938,0,0,0,1,96,338.4685,300
Basciano,0.0,1683.105794446587,1831.272287522604,0.0880315982304218,-1.2213754876290606,2.4673250090034933,-2.379701844886821,41.94245349145636,0.0,0.0,0.0,0.0042736728602048,0.0,0.0143726905729351,0.0659723591989164,0.6448643601982984,0.0,0.1602430076137125,0.1002537904190829,0.0,0.0,0.0,0.0,0.0024721553775954,0.0,0.0,0.000973082435862,0.0065748813233921,1,0,0,0,135,277.1595,262
Bassano Romano,0.0,4086.234940223679,4960.070140144666,0.2138484968936107,14.071471275208031,20.16363964248502,12.15840752847362,101.17693946229872,0.0784472300849171,0.0,0.0,0.0222401940962393,0.0,0.0764253942579862,0.0,0.1014961585119288,0.0800646987464617,0.1839870602507076,0.3234937323089365,0.0,0.0,0.0,0.0,0.0064698746461787,0.0,0.0465022240194096,0.0808734330772341,0.0,0,1,0,0,295,417.4118,402
Bassano in Teverina,0.0,1034.1596413420748,1241.0596518987345,0.2000658334414947,8.355643963427175,-3.704116244922455,12.142651914951626,75.44943320844567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,65,258.2389,290
Bastia Umbra,0.0,24080.02588700347,26148.757255877037,0.0859106787750632,2.50750244361781,3.9231261518873706,2.0629680460041766,56.995693655732936,0.0014837850525069,0.0,0.0,0.0075436682536747,0.001109556079087,0.0072810514302221,0.000133496885255,0.4371913568426455,0.0043747585840138,0.3436702233008965,0.0315216784716576,0.0,0.0008600700968071,0.025048173773552,0.0015592873892495,0.0060325272820581,0.0,0.0044141511075317,0.0106381698233573,0.1171380456274846,0,0,0,1,190,197.9807,197
Belforte all'Isauro,0.0,882.7701600462784,1062.4897716998191,0.2035859613153655,-0.7514359345546836,-10.071902089107796,2.175378432348695,113.86251054471008,0.0,0.0,0.0,0.0,0.0,0.0,0.0069302143531416,0.8520479819492092,0.0,0.0,0.1410218036976492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,321,473.0829,457
Belforte del Chienti,1.0,2617.982259930582,3143.000384267631,0.2005430412469526,-6.873009673175959,3.5779802131405534,-10.154831294586003,32.174654358410464,0.0023163353500432,0.0,0.0,0.8060501296456353,0.0,0.0214174589455488,0.0,0.0206914433880726,0.0008297320656871,0.0724459809853068,0.0372687986171132,0.0,0.0,0.0163007778738115,0.0,0.0,0.0,0.0226793431287813,0.0,0.0,0,0,1,0,219,311.1301,301
Bellante,0.0,4110.323515233321,5356.410047468355,0.3031602080996537,0.6551618384962771,2.8534248985272845,-0.0351371014541329,46.51141205250341,0.0376538146021328,4.101722723543888e-05,0.0,0.2051271534044298,0.0025430680885972,0.0,0.0,0.1501640689089417,0.0,0.373461853978671,0.1558244462674323,0.0,0.0,0.0177194421657095,0.0,0.0029122231337161,0.0,0.0,0.0,0.0545529122231337,1,0,0,0,67,192.1347,188
Belmonte Piceno,1.0,1359.6758580794449,1316.787341772152,-0.0315431917485636,-2.53393920775731,2.0958762608489705,-3.987794648561489,37.65779957843103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8539325842696629,0.0123060460139111,0.0,0.131621187800963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021401819154628,0.0,0,0,1,0,114,210.6336,209
Belmonte in Sabina,0.0,817.8385557269572,1037.7510962929475,0.268894806959199,45.33850878530373,10.618150890948256,56.24140147587839,50.852580517637634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5948434622467772,0.0,0.0,0.2707182320441988,0.0,0.0,0.0,0.0,0.1344383057090239,0.0,0.0,0.0,0.0,0,1,0,0,395,563.7999,562
Belvedere Ostrense,0.0,3337.837890474354,3573.336415009042,0.0705542127155912,15.64587140924906,6.463607683100515,18.529287426081915,76.85215452097319,0.0,0.0,0.0,0.0067090620031796,0.0,0.0035294117647058,0.0,0.956470588235294,0.0089984101748807,0.0159618441971383,0.0083306836248012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,73,158.2163,156
Bettona,0.0,7886.858754338604,8091.20811482821,0.0259101077950956,-11.447818919172454,-1.3925313778601254,-14.605382022910646,56.64725478478226,0.1065666758218793,0.0,0.0,0.0103055850777994,0.0,0.0110698463118424,0.0,0.6970301286108358,0.0006687285797876,0.1293989801889158,0.0079292103031967,0.0,0.0,0.0370308451057427,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,174,305.0962,233
Bevagna,0.0,8951.094311608176,9221.032900090417,0.0301570488573861,-15.299189819392556,1.3117722204376618,-20.515366944021864,47.651464172983424,0.1698068647003253,0.0,0.0,0.0038574577516531,0.0,0.00325390994017,0.0,0.666999055316469,0.0277369581190301,0.0789335572583184,0.0494121969140338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,192,289.8294,246
Bisenti,0.0,1879.4152140377944,1756.9607481916817,-0.0651556212440291,-18.41809330524628,-13.022430153361878,-20.11244036579449,49.48272508940784,0.0,0.0,0.0,0.0177652536143102,0.0,0.0,0.0,0.000245037980887,0.0,0.706199460916442,0.2559421710365107,0.0,0.0,0.0,0.0,0.0,0.0,0.0123744180347953,0.0,0.0074736584170546,1,0,0,0,219,389.0467,375
Blera,0.0,3861.653355187042,4118.7944281193495,0.0665883364665321,2.31650208371096,2.142537424730921,2.3711304955085324,110.86021441223149,0.1041311754684838,0.0,0.0,0.0126348665530948,0.0,0.002129471890971,0.0,0.0252697331061896,0.0,0.7779670641680864,0.0659426462237365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066723452583759,0.0052526973310618,0,1,0,0,45,225.7249,216
Bolognano,0.0,1345.4409082144234,1477.6001921338157,0.0982274904178325,-9.38144407988704,3.826621389045979,-13.529043044622169,78.89645285542913,0.0116944666707699,0.0,0.0,0.0,0.0,0.0,0.0,0.916723087339201,0.0011694466670769,0.0633655444081984,0.0063704068443404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006770480704129,0.0,1,0,0,0,100,312.1817,300
Bolognola,1.0,813.2820092556884,708.2489037070524,-0.1291472138240975,-26.81556507193027,-3.461072459769247,-34.14934681369647,12.225790021955165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,750,1374.404,1375
Bolsena,0.0,7508.714635557269,6942.955029385172,-0.0753470645285894,-4.257354959466862,-4.157473818324101,-4.288719652394443,95.21914990397964,0.0011169856281182,0.0,0.0,0.026137463697967,0.0,0.2477474123166282,0.0,0.1575694392732146,0.0,0.397125623650309,0.0208503983915406,0.0,0.0325415146325117,0.0,0.0,0.0,0.0,0.1105815771837069,0.0,0.0063295852260034,0,1,0,0,303,375.3571,310
Bomarzo,0.0,2732.327236791361,2990.53921790235,0.094502582865665,-8.053455088714784,2.4496151257653453,-11.35163098363162,77.97726425311986,0.0211019929660023,0.0,0.0,0.0330858408232382,0.1552689852807086,0.0,0.0,0.0,0.0,0.1124137032695063,0.0,0.4534323303373713,0.0,0.0071642568711736,0.0,0.0,0.0,0.2175328904519994,0.0,0.0,0,1,0,0,57,163.5503,168
Borbona,1.0,1054.4168916313151,1080.5498869801086,0.0247843102251163,0.2461524762071062,-18.54802376833885,6.147902896681485,24.16976508734253,0.0171265461465271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9529019980970505,0.0,0.0,0.0,0.0,0.0,0.0,0.0299714557564224,0.0,0.0,0,1,0,0,719,1105.541,1083
Borgo Pace,0.0,1508.9966640956422,1720.4264918625677,0.1401128529953627,-6.429822281556398,2.7747326615181067,-9.320238190119245,113.34979260677616,0.0,0.0,0.0,0.0,0.025830258302583,0.0,0.0,0.974169741697417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,441,756.3726,750
Borgo Velino,1.0,1447.308629001157,1495.2308544303796,0.0331112690610402,-12.061650732662937,-9.48686798365653,-12.870184449376811,36.05587031503264,0.1218729955099422,0.0,0.0,0.0,0.0,0.0275817831943553,0.0,0.3408167628821894,0.0,0.0,0.4926234765875561,0.0,0.0,0.0171049818259568,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,449,998.0334,950
Borgorose,0.0,3139.6455264172773,3534.31196880651,0.1257041405051848,10.245548155781336,0.0974595081199825,13.432252678717118,55.987786016650254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1580547112462006,0.0,0.0,0.0551454624402952,0.0,0.0,0.0,0.0,0.0069474598349978,0.0,0.0577507598784194,0.6574033868866695,0.0646982197134172,0,1,0,0,618,1109.982,990
Brittoli,0.0,590.9254242190513,662.4465528933092,0.121032410762793,-8.57261675350753,-9.562194916796312,-8.261869250382594,66.24980759129066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,367,746.0847,685
Bucchianico,0.0,7476.065927497108,8520.351401446655,0.1396838235613527,-7.765460346936893,-0.2761752066449082,-10.117246940328966,87.919935353477,0.0049575070821529,0.0111898016997167,0.0,0.0111898016997167,0.0,0.0093484419263456,0.0,0.1810906515580736,0.0,0.7025495750708215,0.0106940509915014,0.0,0.0,0.0,0.0,0.0364730878186968,0.0,0.0022662889518413,0.0302407932011331,0.0,1,0,0,0,60,201.2916,200
Bussi sul Tirino,0.0,1316.100645969919,1385.0777576853527,0.052410210363965,3.669098031936481,1.464202251472492,4.361479779885232,71.69143880684547,0.0062187045711516,0.0,0.0,0.0,0.0,0.0,0.0,0.958676573520702,0.0,0.0067840413503472,0.0089646260701017,0.0,0.0,0.0,0.0144295482689926,0.0,0.0,0.0,0.0036612286652667,0.0012652775534377,1,0,0,0,225,523.507,462
Cagli,0.0,19060.8744504435,20220.872434448465,0.0608575428698641,-9.11920050376034,-3.408022096373752,-10.912625718498283,87.37880427279023,0.0058252204524866,0.0,0.0,0.0037898333849346,0.0,0.0008485557352047,0.0006994851330741,0.7589643033242744,0.0020468540369465,0.1575618929673076,0.0431158049239166,0.0011638973935578,0.0,0.0,0.0,0.0074649970759228,0.0,0.012395793915626,0.0025284667515222,0.0035948949052254,0,0,1,0,168,494.1818,437
Cagnano Amiterno,0.0,1953.923023524875,1920.9108160036164,-0.0168953470140827,-9.060333199804475,-8.69504830861971,-9.175040023455164,27.36373584725449,0.2996108949416342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1584954604409857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54189364461738,1,0,0,0,739,1092.471,1068
Calascio,0.0,818.0031334361743,797.4833408679928,-0.0250852248963696,-18.46755624319303,-12.906254251594456,-20.21391724035708,52.00186101477384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,588,1402.406,1404
Caldarola,1.0,2898.441399922869,3264.1790235081376,0.126184239431234,-1.757896867991568,5.310615753691674,-3.977552403532986,27.60971223640681,0.0,0.0,0.0,0.0021664584385549,0.0,0.0,0.0,0.9103644434992956,0.0,0.0274728195858475,0.038331694090752,0.0216645843855498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,270,579.769,480
Calvi dell'Umbria,0.0,1984.979608561512,2659.7062160940327,0.3399161405096178,27.598853705072944,-2.740149387135428,37.12591261557856,63.10981946251973,0.0,0.0,0.0,0.0049007596177407,0.0,0.0,0.0,0.79073756432247,0.0,0.0,0.0003675569713305,0.0,0.0,0.0,0.0,0.0851506983582455,0.0,0.0,0.0,0.1188434207302131,0,0,0,1,74,315.2448,250
Camerano,0.0,8158.030399151562,9444.179599909585,0.1576543770775579,-9.889815491577652,3.380071815254444,-14.056827760363378,77.86141167548813,0.0006970912667446,0.0,0.0,0.0172029142366074,0.0,0.0036181012306341,0.0,0.2733331545919829,0.008150605580399,0.6784913477427084,0.0032229887717505,0.0,0.0002398897071793,0.0013617268672238,0.0,0.0012319042021621,0.0,0.0005235240080207,0.0055993079887505,0.006327443805836,0,0,1,0,12,74.09914,63
Camerata Picena,0.0,4022.016814500578,4794.114839511754,0.1919678759739469,10.784325630078088,11.922883482020811,10.426795499786373,79.64319886257023,0.0023020106109037,0.0,0.0,0.0394848957033842,0.0,0.0009038569269806,0.0,0.056728791138436,0.0024785451669546,0.6945999256201071,0.0124350941282252,0.0,0.0363755337228077,0.0,0.0001577042034054,0.0007273223709297,0.0,0.0,0.0111711067069008,0.1426352137009645,0,0,1,0,11,65.63944,60
Camerino,1.0,12643.909998071733,11629.653560126582,-0.080216992852672,-20.485242504979475,-4.36051123881346,-25.54873335937368,29.895716876520392,0.0006067387398745,0.0,0.0,0.0011583194124877,0.0,0.0090695622025404,0.0005358212248242,0.1426545213855706,0.0056340025845494,0.2289847763734358,0.0259952091278721,0.0,0.0,0.008730734075078,0.0,0.3179310996942667,0.0,0.0,0.0226305670249314,0.2360686481545686,0,0,1,0,297,570.6887,528
Campello sul Clitunno,0.0,4483.638256845353,5982.716466998191,0.3343441473816793,6.66243640965484,1.950642541009384,8.142034721580686,25.519897394356057,0.006152125279642,0.0,0.0,0.000559284116331,0.0,0.012117822520507,0.0,0.8186055182699478,0.0080630126771066,0.0037285607755406,0.1079418344519015,0.0,0.0,0.0,0.0,0.0176174496644295,0.0,0.0034722222222222,0.0,0.0217421700223713,0,0,0,1,221,889.2643,985
Campli,1.0,4985.759506363286,6186.640076853526,0.2408621131760497,-0.5523132168074248,6.203512417416787,-2.67377873137102,37.27232097367583,0.0055475616732832,0.0,0.0,0.0525631468543591,0.0,0.0080092921658027,0.0,0.5871573947263492,0.0009881594230535,0.1583655496420089,0.0848430213407763,0.0,0.0,0.0,0.0027737808366416,0.0114765182116048,0.0,0.020231263977255,0.0680443111488653,0.0,1,0,0,0,100,438.454,370
Campofilone,0.0,1657.0418627072888,1666.5183431283906,0.0057189143101182,-3.272861905330736,-5.937753580748598,-2.4360321682210784,56.01503119028636,0.0077665510481073,0.0,0.0,0.0052782385763836,0.0,0.0237143718896094,0.0,0.5469009199215804,0.0,0.2118458754335695,0.0249208264213542,0.0,0.0156085055044488,0.0,0.0,0.0128939828080229,0.0,0.0,0.0093123209169054,0.141758407480018,0,0,1,0,0,102.7451,99
Camporotondo di Fiastrone,1.0,618.9239201696877,702.1705470162749,0.1345021966896413,-5.577601124993138,-4.124235462747269,-6.033987257412835,29.400502155441835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,271,375.0658,371
Campotosto,1.0,595.4308330119552,337.05084764918627,-0.4339378665625485,-38.62506907085444,-25.69069053741717,-42.68672481756163,18.881038346170357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226890756302521,0.0,0.0,0.773109243697479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1022,1418.451,1370
Canepina,0.0,3499.39619166988,3895.0573236889695,0.1130655434103,-5.423142504484014,-0.1985891891292001,-7.063757625066066,86.94779809169187,0.087720151795271,0.0,0.0,0.0010216989393791,0.0,0.0023353118614381,0.0,0.0725892770263695,0.0,0.8267003989491096,0.0072978495669942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023353118614381,0,1,0,0,399,661.9149,677
Cannara,0.0,7066.912986887774,6761.72325949367,-0.0431857202657461,-13.021759683685918,-4.110243813840125,-15.820155412638842,51.93672672302393,0.0301081555100847,0.0,0.0,0.0206323687031082,0.0,0.0123989087011595,0.0,0.2136071324174218,0.0101334892331676,0.6368995420442366,0.0735895936860567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026308097047646,0.0,0,0,0,1,186,304.8737,224
Canosa Sannita,0.0,1022.217277284998,1170.2736211573238,0.1448384283481905,48.58225785300037,73.18112226461733,40.857718267149245,97.25250093821948,0.0019594396002743,0.0,0.0,0.0024492995003429,0.0,0.0,0.0,0.3669050651513667,0.0,0.5409033016557264,0.0047026550406583,0.0,0.0,0.00342901930048,0.0,0.0,0.0,0.0626040952287645,0.0,0.0170471245223865,1,0,0,0,74,222.2233,225
Cantalice,1.0,2746.82267643656,2942.342461573237,0.0711803447721364,-5.3404586962383895,2.900310742785288,-7.928226516916529,35.50863935456291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867694514162782,0.0,0.0892793115812119,0.8045894585873072,0.0,0.0,0.0,0.0,0.0,0.0,0.0193617784152025,0.0,0.0,0,1,0,0,389,1049.626,1050
Cantalupo in Sabina,0.0,1068.6179714616271,1177.1328322784811,0.1015469173407499,7.183072601002226,1.211017489212694,9.058418362821849,65.94819399884476,0.0046434494195688,0.0,0.0,0.2280265339966832,0.0,0.0,0.0,0.0,0.0,0.7673300165837479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,74,190.2644,197
Cantiano,0.0,4075.29409949865,4129.725339059674,0.0133563954482991,-0.5880579717135169,2.045264455828179,-1.4149743282363998,79.51580122817023,0.0,0.0,0.0,0.0105545617173524,0.0,0.0191413237924865,0.0,0.9168157423971376,0.0,0.0,0.0,0.0,0.0,0.0534883720930232,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,317,674.361,617
Canzano,0.0,1253.5508291554183,1439.170931283906,0.148075449204999,0.4208376926708363,0.9897682069661878,0.2421820358187478,46.03942410205452,0.03335794348614,0.0,0.0,0.0,0.0,0.0,0.0,0.5012416940734278,0.004362708906638,0.0458420028189811,0.4095576884354655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056379622793476,0.0,1,0,0,0,97,244.5215,237
Capestrano,0.0,922.5135750096414,1077.965133363472,0.1685086946847432,3.189737089690757,-3.169445419064457,5.18664866254091,65.09879887016075,0.0004315925766076,0.0,0.0,0.0,0.0,0.0,0.0,0.1903323262839879,0.2006905481225722,0.0,0.1022874406560207,0.5062580923608114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,320,581.83,493
Capitignano,1.0,432.6642884689549,450.6529611211573,0.041576513550166,19.63790744769639,5.689337536759764,24.01803974324062,19.79706827139539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9794489947877886,0.0,0.0,0.0,0.0183172002978406,0.0,0.0,0.0,0.0022338049143708,0.0,1,0,0,0,819,1113.089,1088
Capodimonte,0.0,2688.6892788276127,2918.3045886075947,0.0854004631878118,-11.041729419244245,-5.0330820437608645,-12.928565889931932,104.09991935564751,0.0,0.0,0.0,0.0,0.0,0.0532136027271971,0.0,0.1194811673734098,0.0,0.7289432111083396,0.0983620187910534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,255,337.6287,315
