Comune,AGRICOLTURE,OTHER SERV,PUBLIC ADMIN,REAL ESTATE,ENTERTAINMENT,HOSPITALITY,FINANCE,MANUFACTURING,TECH SERVICES,WHOLE/RETAIL SALES,CONSTRUCTIONS,MINING,WASTE MGMT,UTILITIES,EDUCATION,BUSINESS SUPPORT SERVICES,EXTRA,HEALTHCARE,COMMUNICATION AND INFORMATION SERV.,LOGISTICS
Fossombrone,0.001405841564584508,0.0,0.0,0.018005022954756797,0.0,0.00846433775343589,0.0,0.6408807011634803,0.0015303171197820946,0.17005557467434998,0.06955254698952208,0.0,0.0,3.661045741105489e-05,0.0,0.059609146756679575,0.0,0.01789519158252363,0.003031345873635345,0.009533363109838695
Francavilla al Mare,0.028308527472279944,0.004257260149004106,0.0,0.0031310008503257704,0.0029057489905901035,0.020588019979839958,5.068166844052506e-05,0.0631043085049471,0.004561350159647256,0.43583419210604857,0.330855562876241,0.0,0.005817129277673598,0.0,0.0014810309777620102,0.0524836833184104,0.0,0.0011656783741320765,0.0061381131777969245,0.039317712116860665
Francavilla d'Ete,0.00014502061364436803,0.0,0.0,0.0005179307630156,0.0,0.0,0.0,0.9825975263626758,0.0,0.00010358615260312002,0.016635936108061074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frasso Sabino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fratta Todina,0.020191109264644787,0.0,0.0,0.004902368093061903,0.0,0.03115911923556294,0.0,0.5798088907353552,0.014291649356044869,0.16892397174906523,0.18072289156626506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fratte Rosa,0.0,0.0,0.0,0.0037509377344336083,0.0,0.2935733933483371,0.0,0.6241560390097525,0.0,0.01625406351587897,0.03900975243810953,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0
Frisa,0.2664785842523724,0.0,0.0,0.0,0.004808925365478328,0.006764555014106181,0.0,0.10576429853808669,0.0,0.6103808668889459,0.005802769941010515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frontino,0.0,0.0,0.0,0.024615384615384615,0.0,0.0,0.0,0.0,0.0,0.9753846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frontone,0.03274798291409587,0.0,0.0,0.0,0.0,0.0,0.0,0.6635026103464642,0.0,0.0702420503084955,0.15092548647365922,0.0,0.0,0.0,0.0,0.08258186995728524,0.0,0.0,0.0,0.0
Gagliole,0.004687181577338496,0.0,0.0,0.0,0.0,0.0,0.0,0.9949052374159364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004075810067250866
Gallese,5.304664568377126e-05,0.0,0.0,0.0005658308872935602,0.0,0.0,0.0,0.9022350320048096,0.0,0.045478657566219896,0.015754853768080064,0.0,0.0350638327969728,0.0,0.00015913993705131378,0.0,0.0,0.0,0.0,0.0006896063938890264
Genga,0.015051679586563307,0.0,0.0,0.00029069767441860465,0.0,0.03265503875968992,0.0,0.8854974160206718,0.00012919896640826872,0.017506459948320414,0.04886950904392765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giano dell'Umbria,0.05852017581441107,0.0,0.0,0.005363291601212294,0.0,0.0,0.0,0.8581663255105441,0.0,0.030220085368369273,0.0012932197204106567,0.0,0.0,0.0,0.0,0.0007537170149632662,0.0,0.00021024737785817427,0.00540692784944701,0.04006600974278415
Giove,0.0,0.0,0.0,0.0,0.0,0.015644820295983086,0.0,0.05581395348837209,0.0,0.07906976744186046,0.8308668076109936,0.0,0.0,0.0,0.013530655391120507,0.0,0.0,0.00507399577167019,0.0,0.0
Giuliano Teatino,0.5779237844940868,0.0,0.0,0.025492772667542705,0.0,0.0,0.0,0.39316688567674113,0.003416557161629435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giulianova,0.002399485717702872,0.0012582972870612155,0.0,0.030772220782586162,0.004290669164988937,0.04419239739270835,0.003473398847848187,0.4794910000598003,0.007494966810851755,0.23570524448342536,0.06602447824266948,0.0,0.0327032710746108,0.046497199354157116,0.00011212550082723702,0.021842047561145772,0.0,0.005225048338549245,0.005464249406980684,0.013053899974086552
Gradoli,0.4034151547491996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49306296691568835,0.0,0.0,0.0,0.0,0.0,0.10352187833511206,0.0,0.0,0.0,0.0
Graffignano,0.0,0.0,0.0,0.4083885209713024,0.0,0.0,0.0,0.017660044150110375,0.0,0.5739514348785872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greccio,0.004953659316075424,0.0,0.0,0.028443592201981463,0.0,0.0572067753275807,0.0,0.7892297858740812,0.0,0.023809523809523808,0.07941834451901567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01693831895174177,0.0
Grottammare,0.0020186034493895745,0.0,0.0,0.006572572831212454,0.0,0.023637846392351915,0.00037546024158646084,0.19683402234997738,0.009741780246754086,0.5167342225954396,0.0481154318196499,0.0,0.0,0.002333505587494348,0.0,0.005825689554938312,0.0,0.025612040565854918,0.020945029390866222,0.14125379497448484
Grottazzolina,0.00011441647597254005,0.0,0.0,0.007627765064836003,0.0,0.007189168573607933,0.0,0.5695938215102975,0.0,0.3355739893211289,0.07592486651411137,0.0,0.0,0.0,0.0,0.0028222730739893213,0.0,0.0007341723874904653,0.00041952707856598016,0.0
Grotte di Castro,0.17287592717464598,0.0,0.0,0.06789447066756575,0.0,0.005394470667565745,0.0,0.13444032366824005,0.009651045178691841,0.4534726904922454,0.06566082265677681,0.0,0.0,0.0,0.0,0.015551247471341874,0.0,0.05967633175994606,0.003919420094403237,0.011463250168577209
Gualdo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12744458930899608,0.0,0.8135593220338984,0.05899608865710561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gualdo Cattaneo,0.5140459180134563,0.0,0.0,0.0004624170539409493,0.0,0.0038033802686643086,0.0,0.19760236757531618,0.0029479087188735522,0.136632679013202,0.07000994196665973,0.011248294837113593,0.008543155071559038,0.0,0.0,0.003040392129661742,0.0,0.004312039027999353,0.000173406395227856,0.047178099928325355
Gualdo Tadino,0.00011135916512443061,0.0,0.0,0.010324585452250781,0.0,0.006798211889977145,0.0,0.23963431771300092,0.020415846939478944,0.5578457834647548,0.02707618557739727,0.0,0.01783867768945641,0.060643019636332784,0.0,0.03241081986859619,8.484507819004236e-05,0.00021741551286198356,0.006999718950678495,0.019599213061899788
Guardea,0.05808219178082192,0.0,0.0,0.003470319634703196,0.0,0.033424657534246574,0.0,0.1232876712328767,0.0,0.548675799086758,0.2330593607305936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guardiagrele,0.01205972683679083,0.0,0.0,0.0032271898324027185,0.0011739173752766936,0.0033701391806836446,0.0,0.14335220553517203,0.009698896690939178,0.18176226223841352,0.49736843245210116,0.007853550558585408,0.0,0.0,0.00036820286678420277,0.11206362545538032,0.0,0.008732905640434739,0.008364702773650536,0.01060424256338504
Gubbio,0.0039159623449885606,0.0,0.0,0.004741072157397419,0.0031029865004092456,0.0072936177535392575,0.005907036157017956,0.6148292530108787,0.017680294215627227,0.12340245282644234,0.060877219688796815,0.003535396990334743,0.006665960690356584,0.00018531878139664177,0.0002912152279090085,0.002339649615132602,0.0,0.003690932396149782,0.009493175194639875,0.13204845644898328
Isola del Gran Sasso d'Italia,0.001986063314328762,0.00011984864827845977,0.0,0.0,0.0,0.0016093961340250312,0.0,0.8345232591983838,0.0,0.01373123084561782,0.13462427448764702,0.0,0.0,0.0,0.0,0.0,0.0,0.007858647079973292,0.0,0.005547280291745852
Isola del Piano,0.45297625122097007,0.0,0.0,0.0,0.0,0.0,0.0,0.546134445205779,0.00011662997681979211,0.0,0.0007726735964311227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesi,0.0370223742592448,0.0,0.0,0.006604129015988904,4.202866354854011e-05,0.0028511945146589973,0.12164070896351312,0.3760432114702227,0.020057804422616225,0.3391154017039621,0.018849480345595696,0.00027881515193361876,0.012227714301153386,0.00019625884853470066,0.0012214580343794467,0.014610964677910334,0.0,0.00575454960282913,0.022055666964870043,0.021428239059038266
L'Aquila,0.02277331960788901,0.003995975949278244,0.0,0.01865568631120885,0.00783871043211754,0.02484032473153499,0.003067168893152095,0.07611070818613574,0.05038719790375032,0.2332171349694687,0.31714549750836396,0.0037351145216760638,0.05958870458320661,0.02397468591348291,0.05197108298434831,0.028789509393350957,0.0,0.0299897059167583,0.0197119996256697,0.024207472568607724
Labro,0.0,0.0,0.0,0.0,0.0,0.26520438683948155,0.0,0.045862412761714856,0.0,0.0,0.6889332003988036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lanciano,0.019663217635990594,0.004865617099751956,0.0,0.009914970789284754,0.0017165761026747284,0.006893524646222001,0.0013201814228697615,0.3517126631938183,0.042546929387306524,0.21342876294237137,0.033057274778070016,1.3610117761543931e-05,0.12901370879111532,0.0,0.0011024195386850585,0.024064389467129865,0.0,0.10903575718188901,0.0132783711411063,0.038372025763952926
Lapedona,0.0,0.0,0.0,0.012960082944530845,0.0,0.0,0.0,0.9870399170554691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonessa,0.003272910372608258,0.0,0.0,0.0,0.0,0.182527693856999,0.0,0.07854984894259819,0.0010070493454179255,0.16968781470292044,0.3816717019133938,0.0,0.0,0.0,0.0,0.04078549848942598,0.0,0.02240684793554884,0.0,0.12009063444108761
Lettomanoppello,0.0009017132551848512,0.02479711451758341,0.0,0.0,0.0,0.0,0.0,0.11496844003606853,0.0,0.0,0.09197475202885483,0.41343552750225426,0.0,0.0,0.0,0.11541929666366095,0.0,0.0,0.0,0.23850315599639316
Lisciano Niccone,0.11643634225227874,0.0,0.0,0.00029403116730373417,0.0,0.5725766931294717,0.0,0.06762716847985886,0.0,0.24139958835636577,0.0016661766147211604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loreto,0.0,0.0,0.0,0.00982194809728849,0.0,0.012819736995228674,0.12490166414523449,0.4414151053182823,0.008434772489235425,0.05772605609216804,0.05870359595019202,0.0,0.006260910043058303,0.0001582683579657861,0.0013964855114628185,0.001121843360875131,0.0,0.06984289537996043,0.20524147561969044,0.0021552426393576167
Loreto Aprutino,0.010269273164915754,0.0,0.0,0.0016871752187703867,0.0,0.016410590961239962,0.0,0.4368771511484039,0.002631993341281803,0.32497244280476006,0.041673227903628554,0.0,0.0026769846804490134,0.0,0.0,0.0001462218522934335,0.0,0.004510381751512834,0.011326569635345196,0.14681798753739905
Loro Piceno,0.003223673334435444,0.0,0.0,0.0,0.0,0.0,0.0,0.7026781286163002,0.0012398743593982477,0.1565548024466854,0.13630352124318068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lubriano,0.0,0.0,0.0,0.0,0.0,0.20365535248041775,0.0,0.0,0.0,0.3185378590078329,0.47780678851174935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucoli,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.5675990675990676,0.0,0.0,0.0,0.0,0.06876456876456877,0.0,0.0,0.0,0.0
Lugnano in Teverina,0.0,0.0,0.0,0.0053309640159928924,0.0,0.0,0.0,0.4444691248334074,0.019546868058640605,0.36006219458018657,0.16437139049311417,0.0,0.0,0.0,0.0002221235006663705,0.0059973345179920035,0.0,0.0,0.0,0.0
Lunano,0.0,0.0,0.0,0.009466245361933107,0.0,0.0,0.0,0.9542770734180314,0.027371696538221166,0.0,0.004068824760830897,0.0,0.0,3.933342948171651e-05,0.0,0.0,0.0,0.0005594087748510793,0.004217417716650715,0.0
Macerata,0.0015814913148895836,0.0,0.0,0.014548672751742521,0.000517388549374473,0.007425677763289502,0.01868359176577171,0.07787745013327468,0.016542818091841705,0.6103624338208725,0.05181635848532931,0.0,0.07700501154698129,0.006204473211527082,0.004978031933556418,0.014443938227577648,0.0,0.025396027419498427,0.04052597678035599,0.03209065820411711
Magione,0.0019362973325788933,0.0,0.0,0.0017438259916506644,0.0,0.0006665211250662734,7.039461080245402e-05,0.05932483548601241,0.0007110746762070671,0.9031913708682151,0.008072212395688998,0.0,0.017922111481895663,2.4058917616028585e-05,2.6732130684476205e-05,0.002609055954804878,0.0,6.504818466555877e-05,0.0006887979006366703,0.0029476629434749095
Magliano Sabina,0.02764106388267462,0.0,0.0,0.004026845637583893,0.0,0.08138205319413373,4.971414367387522e-05,0.057767834949043,0.0,0.4756152125279642,0.0114342530449913,0.0,0.027889634601043996,0.0,0.0,0.20725826497638578,0.0,0.003231419338801889,0.013969674372358937,0.08973402933134476
Magliano de' Marsi,0.01030106076399534,0.0030044760561653075,0.0,0.0011036850818566435,0.0,0.026733705316083146,0.0,0.05034030290023913,0.0261205469372739,0.6663805260898891,0.04488319332883684,0.0,0.1657367097921393,0.0,0.005395793733521369,0.0,0.0,0.0,0.0,0.0
Magliano di Tenna,0.0,0.0,0.0,0.007151603343330198,0.0,0.0,0.0,0.6532980781175134,0.02306968820429096,0.29997693031179573,0.004400986672818584,0.0,0.0,0.0,0.0,0.0,0.0,0.012102713350251105,0.0,0.0
Maiolati Spontini,0.017355931216661694,0.0,0.0,0.000633109440607785,0.0,0.005093984004890225,0.0,0.7494342039194568,0.0039878617638283475,0.049877380527882285,0.055146015412940175,0.0,0.05434553221217171,0.05518967813298209,0.0,0.0005021212804820365,0.0,0.0,0.0,0.008434182088096815
Maltignano,0.0,0.0,0.0,0.00013002508719329377,0.0,0.0,0.0,0.35019580248424403,0.007916233249709356,0.3778529033837117,0.19691152175243223,0.0,0.05371565807991189,0.0,0.0,0.0,0.0,0.0,0.013277855962797527,0.0
Manoppello,0.00019645814038337403,0.0,0.0,0.012068142909264404,0.0023995958575397827,0.006974263983609778,0.0,0.8042013976593416,0.04138250399932643,0.10191967668603183,0.0008980943560382813,0.0,0.0,0.0,0.0,0.009107238079200696,0.0,0.0,0.00019645814038337403,0.02065617018888047
Marsciano,0.006482346347842331,0.0,0.0,0.005953048135002179,0.0,0.0012080453328351703,0.0,0.6561741079768354,0.0014384457313655894,0.16868111339435832,0.12158291300828196,0.0009060339996263778,0.005280528052805281,0.0,0.0,0.008826826078834298,0.0,0.0010118936421944081,0.004414969798866679,0.018039728501152003
Marta,0.06032875783765464,0.0,0.0,0.019488222335197425,0.0,0.057956278596847995,0.0,0.7878325707507202,0.0,0.034231486188781565,0.026266734451787833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013895949839010338,0.0
Martinsicuro,0.04990785538078816,0.006735085259772945,0.0,0.18253786665446392,0.001988493362675397,0.043131169841461335,0.0,0.23554078283406066,0.016727472408614587,0.32714875843965674,0.058406792493645554,0.004513630331595828,0.005873959473007659,0.0022547351518202204,0.002762258562377539,0.028766593311507053,0.0,0.0006780845567282212,0.00594883997620464,0.027077621961619582
Massa Fermana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7475608819236383,0.0,0.06937082277022355,0.09794883613735884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08511945916877929
Massa Martana,0.016828709275674772,0.0,0.0,0.004908373538738475,0.0,0.005149082688825863,0.0,0.7084070287071825,0.030214231143577776,0.027702483490491987,0.17732938430785652,0.0,0.0010465615221190777,0.0,0.0,0.0,0.0,0.0,0.000983767830791933,0.027430377494741028
Massa d'Albe,0.0,0.0,0.0,0.0,0.0025514787796025442,0.0,0.0,0.9394832357063284,0.0,0.006756028317820822,0.05120925719624825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massignano,0.9363975576662144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000542740841248304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030529172320217096,0.06275440976933515
Matelica,0.02154895974962161,0.0,0.0,0.005754940441069581,0.0,0.009183961417100638,0.0,0.7009825299504887,0.0,0.12429987258749989,0.06785356968779661,0.0,0.0,0.00042755872519090497,0.0,0.0027278246667179736,0.0,0.007106026012672841,0.026807932069469742,0.0333068246923715
Mercatello sul Metauro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827034139922509,0.0,0.06988814971854668,0.050113312376635716,0.0,0.0,0.0018276189779954674,0.0,0.0,0.0,0.038599312815264276,0.012537466189048907,0.0
Mergo,0.011662487608606916,0.0,0.0,0.0015744358271619337,0.0,0.0,0.0,0.816257507726398,0.0,0.07988804011895738,0.09061752871887574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micigliano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miglianico,0.009047612154200264,0.013491799244343433,0.0,0.003011045324917848,0.0,0.009452945178708436,0.002287236352581827,0.5634997611430391,0.002678093197643278,0.1934596621259717,0.015981702109179347,0.0,0.0,0.007267042082253651,0.0,0.005558852907540642,0.0,0.0,0.0004777139217417739,0.17378653425787866
Mogliano,0.0008731417017072218,0.0,0.0,0.012637577261551895,0.0,0.0017462834034144435,0.0,0.7994071827393672,0.010385790767675375,0.09457503274281381,0.02329909698766113,0.0,0.05707589439580892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mompeo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mondavio,0.0,0.0,0.0,0.016299918500407497,0.0,0.0,0.2982432310060672,0.219550846690211,0.07887349452141629,0.2241238793806031,0.10703613148600924,0.014126596033686498,0.0,0.0,0.003758036765371729,0.009825228651634519,0.0,0.0,0.020148510368559268,0.008014126596033686
Mondolfo,0.00017745494123283862,0.0,0.0,0.014320613757490077,0.0,0.03967892485966272,0.0,0.47102456567903134,0.00275646675381676,0.37356039678924857,0.0780032770012481,0.0,0.010351538238582253,0.0,0.0,0.0019165133653146571,0.0,0.007589156320057732,0.0006210922943149352,0.0
Monsampietro Morico,0.0,0.0,0.0,0.03236923076923077,0.0,0.0,0.0,0.9339076923076923,0.0,0.0,0.033723076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monsampolo del Tronto,0.0,0.0,0.0,0.04487191614140389,0.0,0.0002966695617029693,0.0014265936314934089,0.03198097875158009,0.0027327996147595256,0.8968449837046719,0.016519765072103603,0.0,0.0,0.0,0.0,0.002025952137310712,0.0,0.0011307839815634915,0.0,0.00216955740341041
Monsano,0.0,0.0,0.0,0.014968828127472389,0.0,0.005530238298680338,0.0001740561410171208,0.749280040507611,0.0029589543972910535,0.06911611126934397,0.05789740181651318,0.0,0.05661571568720529,0.0,0.0,0.01070445267255293,0.0,0.0,0.006281844362163359,0.026472356720149373
Montalto delle Marche,0.31281655077689074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4264743754828741,0.191346896729333,0.0,0.0,0.0,0.0,0.008927804961799296,0.0,0.06043437204910293,0.0,0.0
Montappone,0.1725298823238719,0.0,0.0,0.005991907835809371,0.0,0.0,0.0,0.7799054884640331,0.0,0.009698242579608982,0.03187447879667665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montasola,0.0,0.0,0.0,0.0,0.0,0.6035714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3964285714285714,0.0,0.0
Monte Castello di Vibio,0.41674167416741675,0.0,0.0,0.009900990099009901,0.0,0.081008100810081,0.0,0.29972997299729975,0.0,0.0,0.1926192619261926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monte Giberto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6548182834033949,0.0,0.0,0.10040972702602033,0.0,0.24439951045602085,0.0,0.0,0.0,0.0,0.0,0.0,0.00037247911456393337
Monte Porzio,0.0,0.0,0.0,0.06105886243947116,0.0,0.0003052943121973558,0.000474902263418109,0.34142080580737627,0.0,0.5053892926500394,0.047634393100348546,0.0,0.005351130861014765,0.0,0.0,0.0018741678609893232,0.0,0.0,0.01722368744646749,0.019267463258677568
Monte Rinaldo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717703349282296,0.0,0.0,0.12822966507177033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monte Roberto,0.0,0.0,0.0,0.004542496067689971,0.0,0.0019051364104789282,0.0,0.5067188262732548,0.005803547214839724,0.42285214514291913,0.02303113304767587,0.0,0.0,0.0,0.0,0.03508569723924716,0.0,0.0,6.1018603894342896e-05,0.0
Monte Romano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monte San Giovanni in Sabina,0.09908536585365854,0.0,0.0,0.0,0.0,0.13414634146341464,0.0,0.0,0.0,0.11280487804878049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0899390243902439,0.0,0.5640243902439024
Monte San Giusto,3.0046948356807513e-05,0.0,0.0,0.0035305164319248826,0.0,0.008683568075117372,0.0,0.6965859154929578,0.0171868544600939,0.21521877934272302,0.031534272300469485,0.0,0.0,0.0033352112676056337,9.014084507042254e-05,0.016180281690140845,0.0,0.006647887323943662,0.0009765258215962442,0.0
Monte San Martino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040542449498517,0.0,0.0,0.04930074869331826,0.0,0.0,0.03644582568159344,0.0,0.0,0.0,0.011583556999576212,0.0,0.1986156236756604
Monte San Pietrangeli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9529604612745004,0.0,0.04564270360944745,0.0007207414069127393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006760937091393837
Monte San Vito,0.0,0.0,0.0,0.1587688278665748,4.5677917391486395e-05,0.0031670022724763903,0.0,0.700558412540111,0.004780955353642243,0.03702195204579972,0.02128590950443266,0.0,0.0,0.00014084024529041638,0.0,0.000114194793478716,0.0,0.0,0.07346531713797395,0.0006509103228286812
Monte Santa Maria Tiberina,0.0,0.0,0.0,0.0,0.0,0.025885225885225887,0.0,0.0,0.0,0.7533577533577533,0.0,0.0,0.0,0.0,0.14017094017094017,0.0,0.0,0.0,0.0,0.08058608058608059
Monte Urano,0.0,0.0,0.0,0.02151483718000963,0.0,0.0063720223761716,0.0,0.5075760382321343,0.011600229689178676,0.2949885155410662,0.06606805468084319,0.0,0.0,0.0739682510280443,0.0,0.0025284332975215795,0.0,0.0,0.0,0.015383617975030564
Monte Vidon Combatte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11387096774193549,0.0,0.8861290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monte Vidon Corrado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6959757789832219,0.0,0.04213447710357008,0.261889743913208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montebello di Bertona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08955839867932315,0.1312422616591003,0.0,0.7465951300041271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032604209657449444,0.0
Montebuono,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3734290843806104,0.0,0.0,0.0,0.0,0.0,0.0,0.6265709156193896,0.0,0.0
Montecarotto,0.0047814207650273225,0.0,0.0,0.00273224043715847,0.0,0.0,0.0,0.9015839610101906,0.0,0.0909023777876237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montecassiano,0.00011800752719441319,0.0,0.0,0.0039026775065009504,0.0,0.0018923349896532687,0.0,0.4555807023976601,0.004370493060735945,0.4744366194215102,0.0230283260210812,0.0,0.0,0.0,0.0006448268450266149,7.586198176783706e-05,0.0,0.0065536323138325895,0.0032114905615051015,0.026185027373531754
Montecastrilli,0.07243899563833549,0.0,0.0,0.0021022437030924594,0.0,0.0069157923690518295,0.0,0.26105151479429445,0.01066839561475893,0.33869700184683094,0.04721207120122598,0.0,0.11680223191481001,0.0,0.0030846005736964123,0.05029667177492239,0.0,0.08422727808558293,0.006503202483398169,0.0
Montecchio,0.7120374585419783,0.0,0.0,0.0,0.0,0.007933927294010535,0.0,0.0,0.06958444429992847,0.026077908564739547,0.17591207647785653,0.0,0.0,0.0,0.0,0.0,0.0,0.008454184821486636,0.0,0.0
Montecosaro,0.00021915886826360428,0.0,0.0,0.008947160796861645,0.0,0.0014738433890727387,0.0,0.36369414188345134,0.004969427337877227,0.4422297223257139,0.039026715466041334,0.0,0.03004120186723356,0.0013861798417672971,0.0,0.0,0.0,0.007873282342369984,0.00510092265883539,0.095038243222512
Montedinove,0.1434878587196468,0.0,0.0,0.007358351729212656,0.0,0.0,0.0,0.0,0.0,0.17292126563649743,0.0,0.0,0.0,0.6762325239146432,0.0,0.0,0.0,0.0,0.0,0.0
Montefalco,0.2958385203627957,0.0,0.0,0.005468611061710831,0.0,0.01991819313533701,0.0,0.30762048728436775,0.00586875333451894,0.0854526053707985,0.2763204695002668,0.0,0.0,0.0,0.0,0.0,0.0,0.003512359950204517,0.0,0.0
Montefalcone Appennino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23885918003565063,0.0,0.5793226381461676,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montefano,0.06144174087545466,0.0,0.0,0.0011444876458045906,0.0,0.0,4.70337388686818e-05,0.7486673773987207,0.0,0.04955788285463439,0.07309043020193152,0.0,0.06421673146870689,0.0018343158158785902,0.0,0.0,0.0,0.0,0.0,0.0
Montefelcino,0.0006099296547798154,0.0,0.0,0.016752734517952263,0.0,0.0,0.0,0.9420973447729029,0.0010165494246330256,0.023949904444354086,0.010409466108242183,0.0,0.0,0.0,0.0,0.0,0.0,0.00516407107713577,0.0,0.0
Montefiascone,0.09719124069245028,0.0,0.0,0.003298878381350341,0.0002042162807502592,0.016541518740770995,0.00135096924188633,0.1282164064218166,0.021756888372239155,0.35224166640485094,0.10705645794715511,0.0,0.0,0.0005183951742121964,0.012143014232303875,0.00021992522542335605,0.0,0.07678532156209746,0.013116968802035878,0.16935813252065726
Montefino,0.0,0.0,0.0,0.0,0.0,0.0012387736141220192,0.0,0.48052028491793125,0.0,0.006008052028491793,0.5122328894394549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montefiore dell'Aso,0.0016837475409554408,0.0,0.0,0.0031570266392914517,0.0,0.0002620117346894946,0.0,0.7837801850404186,2.1476371695860213e-05,0.004144939737301022,0.0006142242305016021,0.0,0.0,0.0,0.0,0.1934763373336655,0.0,0.001980121470358312,0.0,0.010879929901122784
Montefortino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3469930814262906,0.0,0.0,0.6530069185737094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montefranco,0.06463478717813978,0.0,0.0,0.0005254860746190226,0.0,0.08197582764056753,0.0,0.7950604308985811,0.0,0.057803468208092484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montegabbione,0.09180576631259484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081942336874052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
